,Underlying,quarter,timestamp,industry,sector,earnBeatsBefore,earnMissBefore,PostEarningsReturn,1Year,6month,3month,1month,current_ratio,total_debt_equity_ratio,day_sales_outstanding,total_liabilities_total_assets,gross_margin,operating_margin,interest_coverage_ratio,net_profit_margin,roe,changeInCash,changeToLiabilities,changeToNetincome,changeToOperatingActivities,return_factor
1095,NRG,6/30/2018,5/3/2018,Utilities - Independent Power Producers,Utilities,1,2,0.05954329,0.932783767,0.218712515,0.171856978,0.002631579,1.228964401,-27.67164179,147.1458075,0.901566184,0.356464271,0.175134242,0.175134242,0.115241636,0.175134242,-0.162303665,0,-0.240143369,-0.389355742,up
554,ERIC,6/30/2018,4/20/2018,Communication Equipment,Technology,2,1,0.158444375,0.053968254,0.125423729,-0.087912088,0.006060606,1.455973236,1.11885268,671.4298219,0.641454498,0.359378959,0.01974154,0.01974154,-0.019280827,0.01974154,0.0221544,0.000950872,2.459976105,-1.324856961,up
1443,THC,6/30/2018,5/1/2018,Medical Care,Healthcare,3,0,0.175054895,0.527760051,0.86013986,0.250783699,0.032341527,1.235255426,-70.16923077,242.4271122,0.889665286,0.361353479,0.092572888,0.092572888,0.021068312,0.092572888,0.372689938,-0.008872297,0.888888889,0.008849558,up
1275,RIG,6/30/2018,5/1/2018,Oil & Gas Drilling,Energy,2,1,-0.027870656,0.121486854,0.216322517,0.123524069,0.284527518,1.503309067,0.22511919,316.626506,0.475228644,0.361445783,-0.003012048,-0.003012048,-0.31626506,-0.003012048,0.085176991,-0.001637867,-0.061904762,0.961165049,flat
315,CBS,6/30/2018,5/4/2018,Media - Diversified,Consumer Cyclical,3,0,0.086994279,-0.231957138,-0.13150392,-0.17291702,-0.078290469,1.521504055,2.051941503,370.7258708,0.903695789,0.361871843,0.207657538,0.207657538,0.13586812,0.207657538,-0.93877551,0,0.113502935,0.128312413,up
35,ABX,6/30/2018,4/24/2018,Gold,Basic Materials,2,1,0.034984556,-0.328133125,-0.197515528,-0.1095796,0.0336,2.824499411,0.17913282,35.27653631,0.556386833,0.362011173,0.284357542,0.284357542,0.088268156,0.284357542,0.062919463,-0.007501769,1.139240506,-0.118343195,flat
137,AMD,6/30/2018,4/26/2018,Semiconductors,Technology,3,0,0.128368759,-0.280207561,-0.311347518,-0.236034618,-0.029,1.621096052,2.373426573,165.103218,0.809992028,0.362477231,0.072859745,0.072859745,0.049180328,0.072859745,-0.133971292,0.012795276,0.419753086,-0.127906977,up
933,LOGI,6/30/2018,5/3/2018,Computer Systems,Technology,3,0,0.084763343,0.073327491,0.050314465,-0.13144208,0.017728532,2.037622455,0.548014053,150.5540439,0.397325083,0.362592121,0.065815815,0.065815815,0.058073076,0.065815815,0.120039505,-0.193496968,0.324816882,0.035252892,up
921,LL,6/30/2018,5/1/2018,Home Improvement Stores,Consumer Cyclical,1,2,-0.192258593,-0.019551935,-0.322925457,-0.18101395,0.085701398,1.749165507,0.889627456,2.928120655,0.528806668,0.362804272,0.007147441,0.007147441,-0.007533273,0.007147441,-0.581627796,-0.009154409,-0.438640974,0.134197971,down
1403,SWK,6/30/2018,4/20/2018,Tools & Accessories,Industrials,3,0,-0.069376498,0.179473483,-0.013215015,-0.115479256,-0.035384423,1.055652572,0.625578734,225.8830586,0.571116485,0.363755336,0.102514567,0.102514567,0.05315801,0.102514567,-0.571745562,0,-0.002930832,1.840583858,down
1663,WWE,6/30/2018,5/3/2018,Media - Diversified,Consumer Cyclical,3,0,0.039675032,0.869360902,0.571710786,0.125318246,0.101939058,3.259587235,0.449867753,152.6664838,0.5545476,0.367721246,0.123156173,0.123156173,0.079026854,0.123156173,-0.304187227,-0.041967458,0.652308729,-6.423340961,flat
649,GCI,6/30/2018,5/7/2018,Publishing,Consumer Cyclical,3,0,0.115719051,0.154761905,0.12659698,-0.130044843,0.057797165,1.164204751,0.497139777,160.1943631,0.597827971,0.36789077,0.02930904,0.02930904,-0.000521474,0.02930904,0.173071254,0,0.079575597,0.468251654,up
876,KHC,6/30/2018,5/3/2018,Packaged Foods,Consumer Defensive,2,1,0.013742772,-0.391011236,-0.279925601,-0.308585279,-0.116976214,0.720011618,0.155914141,99.81916244,0.449750387,0.368178934,0.249206853,0.249206853,0.157519036,0.249206853,0.017279822,-0.001270157,-0.116817724,0.956416465,flat
1316,SFLY,6/30/2018,5/2/2018,Personal Services,Consumer Cyclical,3,0,0.14748932,0.569174524,0.948160535,0.529444861,0.042838875,1.582477514,0.750801839,101.1162849,0.597167401,0.368902241,-0.147828264,-0.147828264,-0.136012017,-0.147828264,-0.16816375,-0.08957056,-0.595656175,0.785300647,up
491,DOV,6/30/2018,4/27/2018,Diversified Industrials,Industrials,2,1,0.012772644,0.161955314,-0.018354364,-0.098630662,-0.021619374,1.418829196,0.468008301,316.1965163,0.57833585,0.369449053,0.104960032,0.104960032,0.080256657,0.104960032,-1.053155857,0.000533669,0.055647702,-3.667111806,flat
871,K,6/30/2018,5/3/2018,Packaged Foods,Consumer Defensive,2,1,0.026133891,-0.179342315,-0.037710209,-0.168257231,-0.127521947,0.735326689,1.778959811,174.075272,0.847084182,0.371949427,0.155836519,0.155836519,0.130549838,0.155836519,0.240540541,-0.000282725,-0.182432432,-0.399122807,flat
1047,MYL,6/30/2018,5/9/2018,Drug Manufacturers - Specialty & Generic,Healthcare,1,2,0.037457563,-0.053772071,-0.009798432,-0.136896047,-0.148121387,1.058636563,0.484704061,411.2691376,0.625497023,0.372099087,0.102775191,0.102775191,0.032445521,0.102775191,0.204681546,-0.004216687,1.663605052,-0.068832422,flat
504,DVN,6/30/2018,5/2/2018,Oil & Gas E&P,Energy,1,2,0.054561429,-0.079114729,0.008918618,-0.128131021,0.15396876,1.043940264,0.391016283,289.2356241,0.531825624,0.372604021,0.084151473,0.084151473,-0.092099112,0.084151473,-0.85252809,0.000256558,-2.888324873,-0.019900498,up
101,ALB,6/30/2018,5/10/2018,Specialty Chemicals,Basic Materials,3,0,-0.033579651,-0.069331382,-0.283299289,-0.045765732,0.090451184,2.484548719,0.228628717,288.9235531,0.478129624,0.373744111,0.224600154,0.224600154,0.160364349,0.224600154,-0.643055066,0,0.261945962,-0.78195699,flat
530,EIX,6/30/2018,5/2/2018,Utilities - Regulated Electric,Utilities,2,1,-0.029270382,-0.173144876,-0.175537939,0.04832,0.038187292,0.643856251,0.397315321,180.9340874,0.732610746,0.375585023,0.154446178,0.154446178,0.085023401,0.154446178,-9.771428571,-0.005676144,0.298165138,0.094295693,flat
1166,PACB,6/30/2018,5/3/2018,Diagnostics & Research,Healthcare,2,1,-0.125038773,-0.328320802,-0.363420428,-0.056338028,0.155172414,4.637606221,0.24283128,159.3316806,0.345405195,0.376820576,-1.236907344,-1.236907344,-1.248786282,-1.236907344,0.351598712,-0.023039605,-0.209810166,0.1447824,down
1641,WM,6/30/2018,4/20/2018,Waste Management,Industrials,3,0,-0.001695942,0.13629487,0.075221239,-0.060709413,-0.038407821,0.738511711,0.558074123,229.1256052,0.725640098,0.377954999,0.172885218,0.172885218,0.112788379,0.172885218,2.557692308,-0.009288698,0.103535354,-0.011124845,flat
60,AEP,6/30/2018,4/26/2018,Utilities - Regulated Electric,Utilities,1,2,0.009794115,0.018125553,-0.065340909,0.00890771,0.009644893,0.436577486,0.51243014,166.9336512,0.716774248,0.37825754,0.182298743,0.182298743,0.112244646,0.182298743,-0.523991276,-0.002749473,0.042693662,-0.12877088,flat
1100,NS,6/30/2018,4/26/2018,Oil & Gas Midstream,Energy,1,2,0.039864599,-0.574771109,-0.37797619,-0.404388715,0.064154786,0.349347875,0.38191063,121.2547885,0.621653927,0.380702318,0.187820064,0.187820064,0.265051557,0.187820064,-0.605764146,-0.00187586,-0.690445799,-0.005423663,flat
779,HTHT,6/30/2018,3/14/2018,Lodging,Consumer Cyclical,2,1,-0.109100109,1.559048281,0.31094306,0.193697343,0.035633961,1.441924644,0.593010144,82.31605031,0.692341899,0.380781781,0.146606007,0.146606007,0.061458744,0.146606007,0.024986392,0.003233624,1.41389935,-0.006266377,down
676,GLW,6/30/2018,4/24/2018,Electronic Components,Technology,3,0,-0.028399475,0.017764619,-0.085163007,-0.207721118,-0.010079194,2.558597663,0.247255015,255.062,0.460087948,0.382,0.1304,0.1304,-0.2356,0.1304,-0.394379845,-0.013121659,-1.432937182,-0.2875,flat
632,FOXA,6/30/2018,5/10/2018,Media - Diversified,Consumer Cyclical,1,2,0.005818583,0.335458732,0.373406193,0.045479756,0.042012161,2.050884713,0.479626799,339.666442,0.611249027,0.382614555,0.233827493,0.233827493,0.115633423,0.233827493,0.212018448,-0.000848639,0.481351981,0.117717004,flat
11,AAPL,6/30/2018,5/2/2018,Consumer Electronics,Technology,3,0,0.043227142,0.15363624,0.037105182,0.012756783,0.004216402,1.456034483,0.703983354,133.7801986,0.65475562,0.383106793,0.259973502,0.259973502,0.226082405,0.259973502,0.389888812,-0.116866979,0.051367385,1.330337079,up
1376,SQ,6/30/2018,5/3/2018,Software - Application,Technology,2,1,0.011239518,1.58692185,0.361118881,0.037305479,0.020767778,1.758705241,1.3972345,402.6779195,0.659616778,0.384009644,-0.031396808,-0.031396808,-0.035874802,-0.031396808,0.055504708,0.001267813,-2.87867923,-0.099110522,flat
927,LM,6/30/2018,4/26/2018,Asset Management,Financial Services,3,0,0.049990986,-0.017484342,-0.002120329,-0.176509186,-0.041252865,1.963645139,0.256782951,256.932751,0.437667969,0.385692922,0.108845019,0.108845019,0.011806861,0.108845019,0.075525422,-0.006791844,6.216204553,0.615343434,up
1747,CTSH,6/30/2018,5/7/2018,Information Technology Services,Technology,2,1,-0.05387793,0.352592593,0.117351101,0.08518225,0.039205767,3.641150263,0.224699672,322.0807771,0.269657694,0.386247444,0.177402863,0.177402863,0.132924335,0.177402863,-0.226388889,0.020704954,0.165384615,-0.37628866,down
1232,PTCT,6/30/2018,5/10/2018,Biotechnology,Healthcare,1,2,-0.064148226,1.60950764,0.791375291,0.237520129,0.151742226,3.327960834,0.483779972,296.9572081,0.603838581,0.386250936,-0.298651493,-0.298651493,-0.343601727,-0.298651493,-0.14453033,-0.023574549,-0.422156466,-0.011021539,down
448,CYH,6/30/2018,5/2/2018,Medical Care,Healthcare,2,1,0.248511736,-0.539443155,-0.321367521,-0.311958406,-0.0075,1.76447194,-2.92,258.4386012,1.010282479,0.386283546,0.066413662,0.066413662,-0.006776904,0.066413662,-0.327830189,-0.0018869,-2.88,-0.018867925,up
1538,URI,6/30/2018,4/19/2018,Rental & Leasing Services,Industrials,3,0,-0.067684204,0.501752044,0.234652582,-0.000943553,-0.02786779,0.968921389,0.536625245,242.9123414,0.791802832,0.38638985,0.211649366,0.211649366,0.105536332,0.211649366,-0.26618705,0.008856406,-0.098360656,-0.144859813,down
334,CG,6/30/2018,5/1/2018,Asset Management,Financial Services,3,0,0.00486619,0.15819209,-0.092920354,-0.196078431,-0.014423077,2.314008264,3.656141411,2131.728799,0.76487042,0.387877063,0.252703472,0.252703472,0.056488332,0.252703472,0.034548136,0.010748778,-6.37279597,-8.951327434,flat
1551,VALE,6/30/2018,4/25/2018,Industrial Metals & Minerals,Basic Materials,2,1,-0.019544596,0.594285714,0.357003891,0.098425197,0.09929078,1.525372685,0.223516899,175.4435773,0.514747838,0.3924531,0.351711299,0.351711299,0.183015896,0.351711299,0.19746651,-0.007257865,0.383020344,-0.280631277,flat
1087,NOK,6/30/2018,4/27/2018,Communication Equipment,Technology,2,1,0.015215847,0.09310987,-0.020033389,0.222916667,0.081031308,1.549760242,0.75257993,555.7280666,0.59569049,0.392770106,0.000406174,0.000406174,-0.038180341,0.000406174,-0.124180015,0,1.420212766,2.427272727,flat
705,GRA,6/30/2018,4/25/2018,Specialty Chemicals,Basic Materials,3,0,0.041215439,-0.059501779,-0.075944056,-0.108607663,0.07361066,1.562714777,1.946488294,233.6338355,0.916505382,0.392815759,0.204403244,0.204403244,0.101042874,0.204403244,-0.081387592,0.003890041,0.449541284,-0.076404494,up
726,GWW,6/30/2018,4/19/2018,Industrial Distribution,Industrials,3,0,0.051981526,0.440957635,0.561142794,0.263996803,-0.003570054,2.198425613,0.849618039,188.4416052,0.673730702,0.394509328,0.123940094,0.123940094,0.083695386,0.123940094,-0.082317103,0.003330228,0.120849979,-0.970589236,up
9,AAOI,6/30/2018,5/9/2018,Semiconductors,Technology,2,1,-0.085227394,-0.387872452,-0.071126388,0.051166966,0.381439245,3.46161554,0.203496129,300.1896872,0.278213352,0.396020785,0.033262312,0.033262312,0.0324959,0.033262312,-0.007890482,0.019641332,0.769811321,1.949311024,down
155,AMZN,6/30/2018,4/27/2018,Specialty Retail,Consumer Cyclical,3,0,0.03537569,0.669390404,0.555446255,0.10160746,0.060457448,1.057945676,1.527031752,79.31144939,0.751009006,0.39784883,0.037753223,0.037753223,0.031914894,0.037753223,-0.254257616,-0.0981043,0.733578883,1.242322725,flat
1683,XRX,6/30/2018,5/4/2018,Information Technology Services,Technology,2,1,0.002469573,3.067528736,-0.065984823,-0.135572519,0.00106082,1.708756345,0.567621106,198.7638604,0.641669243,0.39835729,0.098151951,0.098151951,0.009445585,0.098151951,0.075822604,0.00240871,3.173913043,-0.083333333,flat
1390,STM,6/30/2018,4/25/2018,Semiconductors,Technology,3,0,0.031411358,0.380181347,0.069779116,-0.133739837,-0.095884599,2.474820144,0.365532959,170.8580413,0.426996424,0.398921833,0.125336927,0.125336927,0.107367475,0.125336927,0.017867113,0.000697837,0.083682008,-0.030769231,flat
515,ECL,6/30/2018,5/1/2018,Specialty Chemicals,Basic Materials,2,1,0.016170274,0.121465644,0.091203739,0.052872727,0.080615063,1.1541629,0.523983686,283.122389,0.620006639,0.400126768,0.109568124,0.109568124,0.071249532,0.109568124,-0.204558405,0.003228281,0.12414072,-0.038998358,flat
735,HBI,6/30/2018,5/1/2018,Apparel Manufacturing,Consumer Cyclical,1,2,-0.040889674,-0.153140761,-0.190622261,-0.182381585,0.015951595,2.026407829,2.377457684,216.9614626,0.903695869,0.400728778,0.112382977,0.112382977,0.053964515,0.112382977,-0.056430678,-0.009612539,0.024569004,0.517234652,down
1797,IGT,6/30/2018,5/22/2018,Gambling,Consumer Cyclical,1,2,-0.046344315,0.41952381,0.035069444,0.080463936,0.061231755,0.89028991,1.521975989,326.6872115,0.816623458,0.402290556,0.164932276,0.164932276,-0.085459619,0.164932276,-0.858742671,-0.002960018,-1.280999748,-1.887941976,down
1063,NE,6/30/2018,5/3/2018,Oil & Gas Drilling,Energy,2,1,0.011223462,-0.041125541,0.080487805,-0.0554371,0.230555556,2.446799117,0.059032019,376.4037607,0.448897817,0.402682601,-0.24826936,-0.24826936,-0.621258282,-0.24826936,-0.435695441,0.001339672,-0.08981691,-1.05339355,flat
1585,VRTX,6/30/2018,4/27/2018,Biotechnology,Healthcare,3,0,-0.01753205,0.365050713,0.050956257,-0.044694418,-0.004825166,3.675899781,0.344561726,186.4271168,0.38506527,0.40361018,0.201038079,0.201038079,0.328126292,0.201038079,0.169448963,0.001415101,0.060633587,0.12993505,flat
812,INFN,6/30/2018,5/10/2018,Communication Equipment,Technology,3,0,-0.229327599,0.227557411,0.420289855,0.704347826,0.068119891,1.727939658,0.591574308,290.912641,0.407403124,0.405489414,-0.12247818,-0.12247818,-0.129661882,-0.12247818,0.234706411,0.05326494,-0.41803653,0.718052307,down
1292,RUBI,6/30/2018,5/4/2018,Software - Infrastructure,Technology,0,3,-0.048790164,-0.595446585,-0.351123596,0.203125,0.215789474,1.376121186,1.37104494,2018.005708,0.580177467,0.405732433,-1.013105001,-1.013105001,-1.118186204,-1.013105001,-0.13516796,-0.118297916,-0.173748921,0.060630889,down
1359,SO,6/30/2018,5/2/2018,Utilities - Regulated Electric,Utilities,3,0,0.009559056,-0.076225045,-0.120560568,0.022544643,0.037129273,0.698752751,0.552358567,212.6875392,0.763828014,0.405838041,0.222536095,0.222536095,0.147206529,0.222536095,0.062609457,-0.004987209,0.057569296,-0.306163022,flat
1057,NCLH,6/30/2018,5/2/2018,Leisure,Consumer Cyclical,3,0,-0.034567612,-0.018943534,-0.031991373,-0.10173449,0.02805879,0.245923525,0.548590699,11.61512305,0.610695282,0.406147195,0.129157734,0.129157734,0.079754725,0.129157734,0.416102178,0.043952619,0.29244341,-0.080046041,flat
930,LNG,6/30/2018,5/4/2018,Oil & Gas Midstream,Energy,2,1,0.057327948,0.291721419,0.261874198,0.019357069,0.049279488,3.651396648,-0.640658554,99.8739874,0.939769239,0.406390639,0.337533753,0.337533753,0.160666067,0.337533753,-0.267132867,-0.005556807,0.675070028,0.021321962,up
1722,AR,6/30/2018,4/26/2018,Oil & Gas E&P,Energy,1,2,0.01035742,-0.120823799,0.006813417,-0.048538881,-0.000520291,1.01288974,0.096545532,122.7899839,0.421566145,0.407280866,0.160729842,0.160729842,0.016274426,0.160729842,-0.228393729,-0.001236898,12.88727837,0.065973716,flat
1103,NSC,6/30/2018,4/25/2018,Railroads,Industrials,3,0,0.07828008,0.153096967,0.016723164,-0.110048793,-0.008958073,1.038107203,0.145450116,130.7121826,0.545987501,0.407434671,0.307324255,0.307324255,0.203165256,0.307324255,0.356343284,0,0.028985507,0.030637255,up
170,AOS,6/30/2018,4/25/2018,Diversified Industrials,Industrials,3,0,-0.009869832,0.194423077,0.008442929,-0.070209581,-0.033006383,2.176424566,0.448899555,295.8908629,0.450127136,0.407994924,0.16319797,0.16319797,0.125380711,0.16319797,-0.432823481,0,0.065789474,-1.851851852,flat
847,ITW,6/30/2018,4/26/2018,Diversified Industrials,Industrials,3,0,-0.069582001,0.088611231,-0.025143078,-0.127532228,-0.025957337,2.195897436,0.703294061,280.1842949,0.742436429,0.417467949,0.241185897,0.241185897,0.174145299,0.241185897,-0.594845361,0.004583333,0.007668712,-0.221189591,down
1169,PAH,6/30/2018,5/3/2018,Specialty Chemicals,Basic Materials,1,2,0.00869991,-0.263759828,-0.03286385,-0.120409906,0.08994709,2.065975876,0.432558302,488.155793,0.718693113,0.419769733,0.112851364,0.112851364,0.038688933,0.112851364,-0.159961222,0.004366639,-2.474530831,-0.050900062,flat
1828,RCL,6/30/2018,4/26/2018,Leisure,Consumer Cyclical,3,0,-0.048060411,0.195057993,-0.026696238,-0.105803336,0.001606086,0.199132884,0.487954686,69.8159098,0.555846296,0.420039196,0.13519674,0.13519674,0.107830035,0.13519674,-0.079706953,0.008290719,0.147914732,0.348369588,down
1106,NTES,6/30/2018,5/17/2018,Internet Content & Information,Technology,1,2,-0.077514578,-0.081808768,-0.119671697,-0.13086097,-0.04047327,2.273489868,0.626659561,114.5035398,0.383605565,0.420065067,0.085157966,0.085157966,0.053051544,0.085157966,0.214119629,0.032257817,1.383125925,-0.590510542,down
974,MDLZ,6/30/2018,5/2/2018,Confectioners,Consumer Defensive,3,0,-0.028617978,-0.115070359,-0.041543756,-0.120658548,-0.053181156,0.498273604,0.635037048,213.3348115,0.588391238,0.421138211,0.190835181,0.190835181,0.138654841,0.190835181,0.326548673,-0.003794166,0.253731343,-0.936117936,flat
311,CBOE,6/30/2018,5/4/2018,Financial Exchanges,Financial Services,2,1,-0.028471674,0.270022883,-0.067309393,-0.227811951,-0.055107527,1.33307312,0.121031746,125.9688826,0.402312226,0.422399383,0.226951267,0.226951267,0.152243796,0.226951267,0.137101624,-0.002192573,-0.151182432,-0.014067278,flat
235,BAX,6/30/2018,4/26/2018,Medical Instruments & Supplies,Healthcare,3,0,0.05084972,0.250140951,0.037429819,-0.051611064,0.025435486,2.632853899,0.290361578,246.3784087,0.461634103,0.42248786,0.152035861,0.152035861,0.145311916,0.152035861,-0.151679674,-0.013210209,0.025706941,-0.134228188,up
1218,PPG,6/30/2018,4/19/2018,Specialty Chemicals,Basic Materials,1,2,-0.031865551,0.08067596,0.000176725,-0.011441048,-0.005797101,1.76426799,0.753834643,322.717535,0.688383493,0.423168474,0.109494843,0.109494843,0.088336419,0.109494843,-0.066864785,0.00612735,-0.053892216,0.530701754,flat
600,FCX,6/30/2018,4/24/2018,Copper,Basic Materials,2,1,-0.15681238,0.538021259,0.270087779,-0.059029515,0.073630137,2.326427256,0.501848429,108.2703369,0.674482081,0.423171734,0.297452753,0.297452753,0.142152835,0.297452753,-0.183414371,-0.00388491,0.356936416,-0.030679328,down
1283,ROK,6/30/2018,4/25/2018,Diversified Industrials,Industrials,2,1,0.032130546,0.032239567,-0.140530504,-0.20851043,-0.084947755,2.098679306,0.96435908,257.1048328,0.701056252,0.424418605,0.188226744,0.188226744,0.137718023,0.188226744,-0.078875793,0.009635599,0.117414248,0.051389617,flat
1333,SHW,6/30/2018,4/24/2018,Specialty Chemicals,Basic Materials,3,0,-0.049244215,0.194423906,0.000361225,-0.092396648,-0.001827918,1.129357832,1.1726553,214.15857,0.818828413,0.425433656,0.146397761,0.146397761,0.063083637,0.146397761,-0.287492198,0,0.056271414,-9.395126261,down
1243,PXD,6/30/2018,5/3/2018,Oil & Gas E&P,Energy,3,0,-0.021572644,0.151900962,0.342335567,0.073369417,0.159794423,1.255111111,0.197420374,129.8782572,0.341799919,0.426313541,0.106364801,0.106364801,0.076035882,0.106364801,0.104895105,-0.001520014,1.258426966,-0.030685921,flat
