Underlying,quarter,1Year,1month,3month,6month,industry,sector,current_ratio,total_debt_equity_ratio,day_sales_outstanding,total_liabilities_total_assets,gross_margin,operating_margin,interest_coverage_ratio,net_profit_margin,roe,changeInCash,changeToLiabilities,changeToNetincome,changeToOperatingActivities,return_factor
QSR,9/30/2017,0.380222222,-0.008619314,0.09715598,0.265484923,Restaurants,Consumer Cyclical,3.4505844,0.588921146,127.4147774,0.683493888,0.493794473,0.416845937,0.416845937,0.131474433,0.416845937,0.047572842,-0.001277951,0.981120201,0.037293233,flat
QSR,12/31/2017,0.513707865,0.054642242,0.101193395,0.186542188,Restaurants,Consumer Cyclical,1.057160121,0.743352497,134.8270135,0.785115556,0.507535246,0.43979906,0.43979906,0.17436396,0.43979906,-2.360443451,0.003018682,-1.395910781,0.993843448,flat
RACE,9/30/2017,1.375188132,0.28021787,0.453170218,0.777759897,Auto Manufacturers,Consumer Cyclical,2.230739344,1.438639274,432.3895193,0.840456451,0.526614548,0.241284102,0.241284102,0.167655802,0.241284102,0.316678355,-0.016296299,0.437422402,0.008940885,flat
RACE,12/31/2017,1.338725395,0.048492792,0.107624146,0.47311564,Auto Manufacturers,Consumer Cyclical,1.727734551,1.546867897,432.3548247,0.81069396,0.524683516,0.230240984,0.230240984,0.161492643,0.230240984,0.044514023,0.020918822,-0.369890079,-0.189895785,flat
RACE,3/31/2018,0.923386448,0.136471707,0.0197986,0.094823637,Auto Manufacturers,Consumer Cyclical,2.26777091,1.106766051,431.2276355,0.794043138,0.529751963,0.239489822,0.239489822,0.177658591,0.239489822,0.128290917,0.006811988,0.378203001,-0.126761504,up
RACE,6/30/2018,0.66503441,0.044586516,0.052803347,0.07364738,Auto Manufacturers,Consumer Cyclical,2.358778179,1.017034326,424.5895995,0.788068412,0.523624969,0.239407631,0.239407631,0.176966429,0.239407631,-0.143944957,-0.001604018,-0.098720908,-0.311108903,up
REI,9/30/2017,0.502780868,0.048913043,0.107377049,0.025037936,Oil & Gas E&P,Energy,2.29739845,0.060066041,195.9469642,0.076503598,0.731213302,0.274840247,0.274840247,0.193852822,0.274840247,0.703093929,-0.009983312,0.736423468,-0.013315656,flat
REI,12/31/2017,0.304087737,0.004608295,-0.010590015,-0.020958084,Oil & Gas E&P,Energy,0.601194271,0.135846874,228.1488923,0.138852453,0.752605384,0.107865216,0.107865216,-0.20298271,0.107865216,-1.723881809,0.091292695,-2.639560215,0.000288342,flat
REI,3/31/2018,0.303655108,-0.111749681,0.062643239,0.066717791,Oil & Gas E&P,Energy,2.070604748,0.066448564,180.5867815,0.080604741,0.796880147,0.304557807,0.304557807,0.19903505,0.304557807,0.680956102,-0.836638678,0.854296095,-0.001193633,flat
REI,6/30/2018,0.359746434,0.230107527,0.191666667,0.324074074,Oil & Gas E&P,Energy,0.620993932,0.094803525,162.367563,0.104403036,0.767043126,0.206902133,0.206902133,0.165631125,0.206902133,-2.502016954,0.552979828,0.712034774,-0.019607312,down
RHP,9/30/2017,0.120855227,-0.021047634,-0.011189258,-0.008177008,REIT - Hotel & Motel,Real Estate,1.497572613,0.68349099,286.6278973,0.859018769,0.28106889,0.134596797,0.134596797,0.090476642,0.134596797,0.208418432,0.020262425,0.057394219,-0.054897803,flat
RHP,12/31/2017,0.284824903,0.041147722,0.089229754,0.065333118,REIT - Hotel & Motel,Real Estate,1.441842744,0.58647225,179.5753358,0.850189444,0.313722921,0.204205726,0.204205726,0.210600806,0.204205726,0.121913929,0,0.051190575,0.066563467,flat
RHP,3/31/2018,0.034161023,-0.108574394,0.009400705,0.147628591,REIT - Hotel & Motel,Real Estate,1.552267136,0.603067878,226.4458048,0.859359919,0.288674584,0.151710045,0.151710045,0.095663828,0.151710045,0.118851626,-0.005176753,0.135410951,0.066563467,up
RHP,6/30/2018,0.228911885,0.031723049,0.017789897,0.195546065,REIT - Hotel & Motel,Real Estate,1.604255203,0.59063833,210.6337837,0.856674064,0.349573491,0.232775591,0.232775591,0.165670484,0.232775591,0.133265349,0.003186325,0.13127858,-0.025106223,flat
RIG,9/30/2017,-0.141293532,0.042270531,-0.19795539,-0.383130808,Oil & Gas Drilling,Energy,2.36127321,0.147277131,299.4987624,0.42734281,0.600247525,0.308168317,0.308168317,-1.753712871,0.308168317,0.090541038,-0.000521376,-1.052928723,0.3046875,up
RIG,12/31/2017,0.092805005,0.018464529,0.132972973,0.013539652,Oil & Gas Drilling,Energy,3.364499635,0.107735894,413.3657244,0.430209728,0.312720848,-0.088339223,-0.088339223,-0.196113074,-0.088339223,-0.07860262,0.002800539,-0.990990991,-0.486381323,flat
RIG,3/31/2018,-0.309270517,-0.238055323,-0.11143695,0.215240642,Oil & Gas Drilling,Energy,1.503309067,0.22511919,316.626506,0.475228644,0.361445783,-0.003012048,-0.003012048,-0.31626506,-0.003012048,0.085176991,-0.001637867,-0.061904762,0.961165049,flat
RIG,6/30/2018,0.121486854,0.284527518,0.123524069,0.216322517,Oil & Gas Drilling,Energy,1.492215145,0.228659277,285.9936709,0.490142704,0.45443038,0.121518987,0.121518987,-1.436708861,0.121518987,-0.079409417,-0.004375631,-0.942731278,-40.33333333,flat
ROK,9/30/2017,0.380098155,0.010783342,0.018483827,0.14834894,Diversified Industrials,Industrials,2.060164041,0.805601442,248.5502249,0.628077133,0.388425787,0.139010495,0.139010495,0.122698651,0.139010495,-0.098164292,0.003201352,-0.904203324,0.173058934,flat
ROK,12/31/2017,0.616468126,0.098993105,0.212448684,0.273978686,Diversified Industrials,Industrials,1.98281291,1.060476765,264.5364301,0.698800061,0.4393672,0.193873692,0.193873692,-0.148997857,0.193873692,0.087976729,-0.007356322,-0.107021997,-0.232251998,flat
ROK,3/31/2018,0.461862591,0.054342227,0.085888594,0.248414247,Diversified Industrials,Industrials,2.098679306,0.96435908,257.1048328,0.701056252,0.424418605,0.188226744,0.188226744,0.137718023,0.188226744,-0.078875793,0.009635599,0.117414248,0.051389617,flat
ROK,6/30/2018,0.032239567,-0.084947755,-0.20851043,-0.140530504,Diversified Industrials,Industrials,1.925068431,1.214236255,246.9503149,0.75260381,0.43662801,0.203096486,0.203096486,0.116912933,0.203096486,-0.52526327,0.002617563,0.485901309,0.157097056,flat
RP,9/30/2017,0.58393866,0.087257618,0.068027211,0.266129032,Software - Application,Technology,1.06028442,0.590785577,218.4153367,0.589546785,0.589797584,0.027937158,0.027937158,0.040423996,0.027937158,-1.968802019,0.001094136,0.553702078,0.052664188,flat
RP,12/31/2017,0.566308244,0.045454545,0.089775561,0.225806452,Software - Application,Technology,0.926922534,0.663326526,242.1372815,0.66901186,0.608306692,0.065648977,0.065648977,-0.111173274,0.065648977,-0.576712862,0.008770546,-1.680277977,0.091175618,flat
RP,3/31/2018,0.489552239,0.023589744,0.127683616,0.217073171,Software - Application,Technology,0.990198874,0.658464026,183.1427812,0.661098012,0.619177252,0.095762068,0.095762068,0.054152736,0.095762068,0.479890994,0.003841618,0.963948262,0.049879188,up
RTRX,9/30/2017,0.121444201,0.060527677,0.170091324,0.002935421,Drug Manufacturers - Major,Healthcare,3.877514779,0.275528701,131.5863907,0.414958406,0.977069906,-0.125111552,-0.125111552,-0.441100645,-0.125111552,0.098251356,0.017977684,-0.934978082,-0.200212804,flat
RTRX,12/31/2017,0.377183406,0.041271151,0.230731707,0.440068493,Drug Manufacturers - Major,Healthcare,3.80313536,0.292248596,120.0483676,0.43665561,0.972164924,-0.123835266,-0.123835266,-0.417715817,-0.123835266,0.004054571,0.009819024,-0.639686684,1.775175644,down
RTRX,3/31/2018,0.125414103,-0.045363308,0.108624709,0.002529511,Drug Manufacturers - Major,Healthcare,5.073914197,0.188746974,123.2843724,0.401999625,0.958029767,-0.371695462,-0.371695462,-0.478195254,-0.371695462,-0.626290557,-0.046344359,-0.310207857,-0.178634451,up
RTRX,6/30/2018,0.294601542,0.094306823,0.031967213,0.031544449,Drug Manufacturers - Major,Healthcare,2.694928355,0.35937831,108.8192177,0.413636327,0.971502528,-0.469337397,-0.469337397,-0.540169824,-0.469337397,0.315637422,0.032088799,-0.322988042,-0.177536232,down
RUBI,9/30/2017,-0.659859155,-0.09380863,-0.135957066,-0.429752066,Software - Infrastructure,Technology,1.673071569,0.916547684,1378.253103,0.480961653,0.631223197,-0.432620488,-0.432620488,-2.941438755,-0.432620488,-0.660266265,-0.031701115,-0.891427137,0.298719376,down
RUBI,12/31/2017,-0.533783784,-0.089709763,-0.162621359,-0.419191919,Software - Infrastructure,Technology,1.402367844,1.319741694,1928.523426,0.570917669,0.507437016,-0.630952002,-0.630952002,-0.75857566,-0.630952002,-0.299613789,0.225865659,-0.450770458,0.10444733,down
RUBI,3/31/2018,-0.794994041,0.023809524,-0.017142857,-0.578431373,Software - Infrastructure,Technology,1.376121186,1.37104494,2018.005708,0.580177467,0.405732433,-1.013105001,-1.013105001,-1.118186204,-1.013105001,-0.13516796,-0.118297916,-0.173748921,0.060630889,up
RUBI,6/30/2018,-0.595446585,0.215789474,0.203125,-0.351123596,Software - Infrastructure,Technology,1.323331827,1.577602143,1951.427499,0.613605409,0.474867355,-0.635890813,-0.635890813,-0.62775761,-0.635890813,0.065483688,0.038824272,-0.198732206,-0.19883454,down
S,9/30/2017,0.299674267,-0.028014616,-0.124039517,-0.124039517,Telecom Services,Communication Services,1.095255575,0.572923239,189.6139775,0.769359494,0.610571465,0.09272108,0.09272108,-0.006055254,0.09272108,0.483965015,0.004933329,-7.583333333,0.056151097,up
S,12/31/2017,0.011560694,-0.112801014,-0.18128655,-0.214365881,Telecom Services,Communication Services,0.918164574,0.42199352,173.5289477,0.676918164,0.590241534,0.078650322,0.078650322,0.869280252,0.078650322,-0.081531532,0.00103422,-0.928651215,0.066037736,flat
S,3/31/2018,-0.433962264,-0.13559322,-0.220183486,-0.419795222,Telecom Services,Communication Services,1.319722222,0.409773866,167.5757763,0.690857604,0.549919584,0.094395645,0.094395645,0.008536434,0.094395645,0.324810893,0.002726965,-13.34782609,0.001944494,up
S,6/30/2018,-0.429988975,0.02173913,-0.030018762,-0.184542587,Telecom Services,Communication Services,1.150081566,0.417559961,156.8713846,0.676745827,0.622030769,0.116923077,0.116923077,0.021661538,0.116923077,-0.510278666,-0.013093122,1.096590909,-0.081069959,flat
SAGE,6/30/2018,1.116050808,0.001297726,-0.227608008,1.313762626,Biotechnology,Healthcare,23.45142845,0.044461537,74.533,0.045790862,0.233555556,-0.246077778,-0.246077778,-0.188644444,-0.246077778,-0.711183746,-0.000502707,-1.540287431,70.57777778,flat
SENS,9/30/2017,-0.246056782,0.278074866,0.475308642,-0.149466192,Diagnostics & Research,Healthcare,2.927548441,0.906921348,359.0820219,0.630017626,-0.41010968,-7.918454936,-7.918454936,-8.287553648,-7.918454936,-0.123392539,0.056561444,-0.058691524,0.055610204,flat
SENS,12/31/2017,0.247863248,-0.107033639,0.226890756,0.780487805,Diagnostics & Research,Healthcare,1.941011236,3.184257603,424.8504641,0.841829183,-0.389480921,-5.386730835,-5.386730835,-5.594706085,-5.386730835,-0.844148607,0.066887297,-0.080860215,0.127877709,down
SENS,3/31/2018,0.535,0.208661417,0.180769231,0.026755853,Diagnostics & Research,Healthcare,3.575411973,-1.630883693,390.1510523,1.169260225,-0.122878479,-5.406313646,-5.406313646,-7.56042091,-5.406313646,0.734819875,-0.030661699,-0.313069636,0.016586175,flat
SENS,6/30/2018,1.154362416,-0.14171123,0.273809524,0.202247191,Diagnostics & Research,Healthcare,8.286998203,0.236813727,301.0267734,0.493377039,-0.0596191,-5.537951974,-5.537951974,-8.969362407,-5.537951974,0.668881301,0.002428316,-0.392325209,-0.13453795,down
SFLY,9/30/2017,-0.04333996,0.019491525,-0.06490478,-0.081679389,Personal Services,Consumer Cyclical,0.596724562,0.938426341,115.6500361,0.546376784,0.329175258,-0.166309359,-0.166309359,-0.131020297,-0.166309359,-1.253096017,0.007506812,-0.403873941,0.222419686,up
SFLY,12/31/2017,0.143827594,0.003699897,-0.034025717,-0.041233065,Personal Services,Consumer Cyclical,1.402166925,1.039402677,54.48920009,0.641175397,0.571846974,0.304876591,0.304876591,0.188165152,0.304876591,0.885773249,0.069108483,0.169981383,0.347932276,down
SFLY,3/31/2018,0.034134988,0.071758794,0.273769709,0.087275693,Personal Services,Consumer Cyclical,1.582477514,0.750801839,101.1162849,0.597167401,0.368902241,-0.147828264,-0.147828264,-0.136012017,-0.147828264,-0.16816375,-0.08957056,-0.595656175,0.785300647,up
SFLY,6/30/2018,0.569174524,0.042838875,0.529444861,0.948160535,Personal Services,Consumer Cyclical,1.724143467,0.411994576,48.22354592,0.729345472,0.498621925,-0.002318595,-0.002318595,-0.059796288,-0.002318595,-1.858678537,0.002771452,-0.958547073,6.421905656,up
SGMO,9/30/2017,0.717479675,-0.086486486,0.942528736,1.347222222,Biotechnology,Healthcare,5.6432946,0.230069863,121.0074501,0.308160761,-0.559854385,-1.103538774,-1.103538774,-1.04588554,-1.103538774,-1.336154412,-0.087155246,-0.146106524,-0.104162682,up
SGMO,12/31/2017,2.113924051,-0.226415094,0.2,0.5,Biotechnology,Healthcare,5.537283488,0.238738691,100.0072647,0.344704803,-0.481761872,-1.052687925,-1.052687925,-1.001070582,-1.052687925,0.400032112,-0.076395423,-0.146665648,-0.078494241,up
SGMO,3/31/2018,4.620253165,0.11,0.517429938,1.242424242,Biotechnology,Healthcare,4.783883377,0.270830477,114.0318113,0.351402009,-0.863337818,-1.661549418,-1.661549418,-1.597451927,-1.661549418,-0.622573922,0.026557898,-0.13909942,0.205966692,up
SGMO,6/30/2018,2.571428571,-0.087078652,-0.135638298,0.342975207,Biotechnology,Healthcare,7.242346838,0.195811966,94.40301644,0.382108783,-0.36603474,-0.893724318,-0.893724318,-0.776989167,-0.893724318,0.483082517,0.577766197,-0.154146635,-0.010486683,down
SGMS,9/30/2017,1.682317682,0.018975332,0.231651376,0.68338558,Gambling,Consumer Cyclical,1.827318819,-0.339286618,290.044219,1.27986237,0.621797373,0.127975029,0.127975029,-0.077123163,0.127975029,-0.005600815,1.11E-05,-0.239460371,-0.159817352,up
SGMS,12/31/2017,2.979166667,0.019210245,0.326388889,1.085152838,Gambling,Consumer Cyclical,2.536361179,-0.364972866,303.5309842,1.262384632,0.617375456,0.160753341,0.160753341,-0.05236938,0.160753341,0.753549696,0.006121633,-0.278422274,-0.101608806,flat
SHLX,9/30/2017,-0.117037967,-0.079790713,-0.145460067,-0.1381317,Oil & Gas Midstream,Energy,3.358044164,18.64705882,112.5158898,0.978329005,0.637711864,0.403601695,0.403601695,0.769067797,0.403601695,0.212332752,0.001830664,-0.006887052,0.067527309,flat
SHLX,12/31/2017,-0.048357327,-0.090331687,-0.060153117,-0.193619018,Oil & Gas Midstream,Energy,3.70856102,-0.093177189,73.17848411,1.414123674,0.712469438,0.466992665,0.466992665,0.422493888,0.466992665,-0.249818446,-0.001707721,0.981481481,-0.131074169,flat
SHLX,3/31/2018,-0.247692308,-0.179254783,-0.05379257,-0.079789236,Oil & Gas Midstream,Energy,3.263736264,0.187725632,114.7038153,0.704330907,0.36746988,0.049196787,0.049196787,0.642570281,0.049196787,0.254466703,0.00317168,0.0015625,0.163302752,flat
SHOP,9/30/2017,1.695360374,0.062945915,0.195573389,0.821893491,Software - Application,Technology,10.63752227,0.09657645,37.86968668,0.103037203,0.58339749,-0.073931504,-0.073931504,-0.054707913,-0.073931504,-0.6637352,0.067409196,-1.420788913,2.86222935,up
SHOP,12/31/2017,1.677766895,-0.081008403,0.050730208,0.31790793,Software - Application,Technology,10.82463009,0.094649885,35.93910167,0.100994644,0.543704615,-0.027435439,-0.027435439,-0.0134058,-0.027435439,0.154068762,0.020744416,-5.024774021,0.064122137,down
SHOP,3/31/2018,1.454237288,0.197110782,0.392730586,0.476757917,Software - Application,Technology,14.87529936,0.06883857,48.30281329,0.074414766,0.577782962,-0.094863301,-0.094863301,-0.074190538,-0.094863301,0.279283541,0.105528206,-1.218651742,10.0112,flat
SHOP,6/30/2018,0.759447005,0.094610092,0.049725059,0.283546249,Software - Application,Technology,12.89243088,0.079929912,48.44058082,0.08449485,0.559084433,-0.125574066,-0.125574066,-0.097782114,-0.125574066,0.10565466,0.117129848,-1.134638667,23.00650759,down
SLB,9/30/2017,-0.168486352,0.023674966,-0.124036074,-0.231422018,Oil & Gas Equipment & Services,Energy,1.530198248,0.328860587,435.6913346,0.456156805,0.140164453,0.10170778,0.10170778,0.068943707,0.10170778,-0.126035503,0.006108644,0.20733945,0.240252898,flat
SLB,12/31/2017,-0.226989453,-0.052724335,-0.030512551,-0.138161411,Oil & Gas Equipment & Services,Energy,1.210378223,0.414798328,360.7604842,0.482392654,0.149651547,0.112849982,0.112849982,-0.275583812,0.112849982,0.060589216,-0.005874561,-1.375776398,-0.10661928,flat
SLB,3/31/2018,-0.127000457,0.200786164,0.148421053,0.132413998,Oil & Gas Equipment & Services,Energy,1.114850262,0.438603618,394.9776472,0.477797364,0.13117895,0.095031294,0.095031294,0.067058373,0.095031294,0.03538874,-0.017568517,0.131428571,-0.197183099,flat
SLB,6/30/2018,-0.081066946,0.037496309,-0.079743355,0.056842105,Oil & Gas Equipment & Services,Energy,1.12173105,0.412948142,378.3198844,0.474072068,0.135372757,0.10056606,0.10056606,0.05178851,0.10056606,-0.27652293,-0.012477826,0.481395349,0.09118541,flat
SM,9/30/2017,-0.48729097,-0.024188415,-0.234648028,-0.494892916,Oil & Gas E&P,Energy,1.531826801,0.18104004,187.1369097,0.609634263,0.623514255,-0.293803576,-0.293803576,-0.31281198,-0.293803576,-0.267562271,0.008105636,-0.754387737,0.053929733,flat
SM,12/31/2017,-0.334976888,0.174102285,0.414154653,0.019367029,Oil & Gas E&P,Energy,0.981944236,0.233529663,179.5325614,0.612320732,0.678141739,-0.31158171,-0.31158171,-0.080694282,-0.31158171,-0.415591365,0.006193538,0.217647955,0.093512808,flat
SM,3/31/2018,-0.248942172,-0.187643021,0.049778216,0.57195572,Oil & Gas E&P,Energy,1.422098168,0.23936312,191.3947542,0.592777494,0.735642356,0.200691128,0.200691128,0.864320609,0.200691128,0.512008481,-0.002235371,-0.948695814,-0.020151996,down
SM,6/30/2018,0.075023299,0.263417306,-0.034728033,0.081575246,Oil & Gas E&P,Energy,0.911497323,0.382937463,168.5178352,0.593760396,0.752722763,0.043013837,0.043013837,0.04443497,0.043013837,-0.04453764,0.002206328,-0.452927836,-0.110267646,flat
SNAP,6/30/2018,-0.36380009,0.003551136,0.06561086,-0.08484456,Internet Content & Information,Technology,6.690186223,0.108101644,340.7170474,0.124256409,0.269569097,-1.349462181,-1.349462181,-1.347159149,-1.349462181,-0.188777236,-0.026327919,-0.425957375,-0.022744374,down
SPGI,9/30/2017,0.315014887,0.058114861,0.151605453,0.283567217,Capital Markets,Financial Services,1.517026578,2.870083433,286.5961666,0.764287354,0.721744878,0.447455387,0.447455387,0.273628553,0.447455387,-0.031141869,-0.00015015,0.198067633,0.126654064,flat
SPGI,12/31/2017,0.295331992,0.039897913,0.048843271,0.191390925,Capital Markets,Financial Services,1.345364032,4.520393812,303.1706549,0.775278515,0.728589421,0.453400504,0.453400504,0.164987406,0.453400504,0.16804606,0.043383057,0.683206107,0.082410824,flat
SPGI,3/31/2018,0.356933116,-0.053158793,0.069839228,0.101503013,Capital Markets,Financial Services,1.047527911,447.8571429,305.8359923,0.833117571,0.719846841,0.453733248,0.453733248,0.313337588,0.453733248,-0.582574032,-0.037010877,0.16293279,-0.208333333,up
SPGI,6/30/2018,0.3979795,0.009102039,0.035333952,0.169524985,Capital Markets,Financial Services,1.273127753,4.67238422,292.6351771,0.77574048,0.722809198,0.470478558,0.470478558,0.286513362,0.470478558,0.094960212,0.012027972,0.351409978,-0.329650092,flat
SPLK,10/31/2017,-0.061497742,-0.000828775,-0.10150544,-0.040127389,Software - Application,Technology,1.9012615,0.931992147,293.7487411,0.565427587,0.804757601,-0.168454266,-0.168454266,-0.153967863,-0.168454266,-0.067366023,0.055642258,-1.524445674,0.309292941,up
SPLK,4/30/2018,0.470015699,0.013749053,0.150085974,0.454488972,Software - Application,Technology,1.975295836,0.588688827,243.5133119,0.454445779,0.749806667,-0.37916307,-0.37916307,-0.38024445,-0.37916307,-0.133079161,-0.027056846,-0.794994051,-1.265443801,up
SPLK,7/31/2018,0.757745202,0.152497027,0.222771236,0.388278825,Software - Application,Technology,1.703207409,0.646427214,232.9543037,0.466964007,0.784323067,-0.267466386,-0.267466386,-0.26654185,-0.267466386,-0.148076754,0.015608935,-1.012531522,0.773147596,down
SRPT,9/30/2017,0.612109745,0.017009848,0.07068803,-0.052807115,Biotechnology,Healthcare,10.43859798,0.101082111,196.5903947,0.128860988,0.188166427,-0.438895417,-0.438895417,-1.038734387,-0.438895417,0.727430662,0.078506667,-0.148929484,-0.033953336,up
SRPT,3/31/2018,1.04443713,-0.052334452,0.114080717,0.62379085,Biotechnology,Healthcare,13.3713869,0.117405634,225.1334283,0.402622352,0.198408767,-0.475806452,-0.475806452,-0.547380967,-0.475806452,-0.076192407,0.008985279,-0.402030371,-0.130985758,up
SRPT,6/30/2018,1.272383721,0.072879495,0.200768049,0.58527682,Biotechnology,Healthcare,10.88238272,0.14975674,265.0493003,0.439488919,-0.762338669,-1.436834446,-1.436834446,-1.486039522,-1.436834446,-0.358196771,0.023372918,-0.171643772,0.294557115,up
SSTK,9/30/2017,-0.254824875,-0.062078273,-0.050330221,-0.224907063,Internet Content & Information,Technology,1.371973295,0.749450192,116.1682369,0.443705445,0.5830799,0.040194807,0.040194807,0.035459334,0.040194807,0.010489609,0.049708568,2.177129148,-0.088860312,down
SSTK,12/31/2017,-0.420375698,0.017226017,-0.178657074,-0.219995445,Internet Content & Information,Technology,1.385473383,0.781162484,120.0375422,0.455524286,0.5745872,0.055924757,0.055924757,0.01354155,0.055924757,0.160384804,0.043633711,6.462062257,0.104388535,up
SSTK,3/31/2018,-0.182018349,-0.025786713,0.10757764,0.344390832,Internet Content & Information,Technology,1.57213939,0.646540525,106.344931,0.41115198,0.578549069,0.029336226,0.029336226,0.212921271,0.029336226,0.110410626,0.064491164,-1.056229091,-0.220963307,flat
SSTK,6/30/2018,0.16774942,0.042676611,0.081203008,0.455886607,Internet Content & Information,Technology,1.6753949,0.601828298,104.2640691,0.395010577,0.566424411,0.035923211,0.035923211,-0.001622133,0.035923211,0.017109381,-0.080420923,-38.84645669,0.922086361,down
SSW,9/30/2017,-0.553333333,-0.06162465,-0.014705882,-0.312820513,Shipping & Ports,Industrials,1.190051078,0.199999679,140.8484548,0.678835123,0.638126561,0.335448527,0.335448527,0.229260756,0.335448527,0.010795431,0.003883332,-0.346280257,-0.047016865,flat
SSW,12/31/2017,-0.434114794,-0.008498584,0,0.023391813,Shipping & Ports,Industrials,0.859147981,0.227763233,141.7496886,0.668359152,0.630041841,0.343444615,0.343444615,0.273125883,0.343444615,-0.220206497,-0.000278972,-0.490649497,-0.005250082,down
