,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
HUBS,0.9521531,0.17144,,,2.0,1.758554,,10.0,5.868,,7.0,143.7,3.264,1534291200,135.482,,,-35368000,-0.080129996,-149.791,12.002,5297797632,USD,,36405320,1.06,135.56604,47216500,2441.0,,,0.80223,299883000,0.06125,0.99078006,Software - Application,,,1514678400,,,,1,86400,,,1530316800,-55791000,1577750400,15,62018000,-0.10633001,9.0,2.35,2,24.488752,,-0.12639,-0.12639,3.045,buy,2.2,-0.040960003,-0.25869,0.376,11.721,,Technology,8.0,38793000,0.0956,3708055,1531440000,3642075,0.1234,7.37,150.0,115.0,134.73,136.0,,,550256000,14.184,308408992,441399008,-1.482,,
HUM,0.2845217,0.17144,,,1.0,0.66108,,3.0,74.12,,9.0,333.26,1.431,1534291200,51.366,-0.688,-0.703,3435000064,0.06244,9.758,0.609,33517422592,USD,,137355627,17.16,19.420746,2968999936,45900.0,,,0.19128,10271000000,0.00294,0.89462996,Health Care Plans,,,1514678400,681004800,3/2,,1,86400,,,1530316800,1367000064,1577750400,17,3512999936,0.058480002,6.0,1.54,2,4.4962225,,0.02485,0.02485,1.012,buy,1.9,0.060450003,0.12918,0.054,392.071,,Healthcare,5.0,137763008,0.0137,1889095,1531440000,1802848,0.0138,3.37,380.0,295.0,353.76,359.0,,,17515999232,127.146,5245000192,55009001472,9.674,,
HUN,0.1454072,0.17144,,,1.0,3.295364,,6.0,12.846,,4.0,30.49,1.934,1534291200,63.047,1.498,1.479,1420999936,0.15665,7.606,1.192,10808616960,USD,,218449054,3.46,8.812139,-606875008,10000.0,,,0.22941,1812000000,0.14378001,0.80105,Chemicals,,,1514678400,1404432000,1/10,,1,86400,,,1530316800,513000000,1577750400,14,1464999936,0.12204,3.0,1.19,2,2.3735015,,0.119169995,0.119169995,0.542,buy,1.9,0.06671,0.29287001,0.17,37.891,,Basic Materials,1.0,238867008,0.028900001,6909117,1531440000,7930492,0.0313,2.9,46.0,34.0,40.14,40.0,,,408000000,1.708,2566000128,9070999552,4.429,,
HZNP,0.51688695,0.17144,,,1.0,1.095591,,5.0,5.163,,6.0,21.14,1.701,1534291200,219.161,,,43552000,0.040599998,106.022,4.305,4617477632,USD,,152876119,1.88,11.24468,430283872,980.0,,,0.5978,629107000,0.00894,0.92243,Drug Manufacturers - Specialty & Generic,,,1514678400,,,,1,86400,,,1530316800,-300584000,1577750400,11,208451008,0.033800002,5.0,0.67,2,4.0945187,,-0.28024,-0.28024,1.535,buy,2.1,0.00555,-0.31826,0.046,6.527,,Healthcare,8.0,166630000,0.0624,10401832,1531440000,10694244,0.0637,6.85,25.0,19.0,23.0,24.0,,,710211008,4.262,1885117952,1072580992,-1.829,,
I,4.584183,0.17144,,,,1.578102,,,-26.763,,,21.97,1.205,1534291200,,,,1633067008,0.75661004,10.17,7.695,16607819776,USD,,48204521,-1.53,-14.359477,341732000,1170.0,,,0.85342,1826396000,0.48183,0.50756,Telecom Services,,,1514678400,,,,1,86400,,,1530316800,-233992000,1577750400,6,373171008,0.43635,,0.89,2,,,-0.10840999,-0.10840999,1.133,hold,3.0,0.04681,,0.008,17.89,,Communication Services,,136700000,0.0546,7465189,1531440000,10402459,0.32849997,2.66,32.0,3.7,14.08,7.0,,,444030016,3.248,14042265600,2158394880,-1.939,,
IAC,0.7353281,0.17144,,,2.0,1.163887,,10.0,30.794,,7.0,197.2,2.775,1534291200,60.254,2.338,2.295,510283008,0.13312,33.77,4.495,17232177152,USD,,76574824,5.8,34.0,582230976,7000.0,,,0.7949,2656231000,0.012999999,0.95905995,Internet Content & Information,,,1514678400,1219276800,2292/2000,,1,86400,,,1530316800,501881984,1577750400,15,638777984,0.09696,10.0,1.14,2,6.403845,,0.13093,0.13093,2.494,buy,1.7,0.042150002,0.22358999,0.38,46.508,,Technology,10.0,77427696,0.040999997,3411762,1531440000,2650146,0.044299997,3.37,250.0,204.0,226.4,225.0,,,1765239040,21.212,1996020992,3833216000,5.231,,
IBKR,0.4426999,0.17144,,,2.0,1.149662,,10.0,16.085,,7.0,62.16,1.123,1534291200,70.373,0.768,0.783,,0.0,,-8.033,-14869756928,USD,,69643080,2.54,24.47244,,1310.0,,,0.84765,1310000000,0.06931,0.82111,Capital Markets,,,1514678400,,,,1,86400,,,1530316800,116000000,1577750400,4,688000000,0.63803,10.0,1.0,2,3.8644702,,0.06267,0.06267,1.123,hold,3.0,0.01676,0.15329,0.212,25.835,,Financial Services,10.0,75084400,0.0057,2383149,1531440000,2195353,0.034,3.39,82.0,56.0,70.5,72.0,,,29763000320,396.394,4714999808,1851000064,1.609,,
IBM,0.012840033,0.17144,,,2.0,1.037999,,7.0,20.29,,10.0,146.48,1.32,1534291200,244.428,0.054,0.031,17032999936,0.21088,9.816,2.07,167202258944,USD,,912101868,14.04,10.433048,5817999872,366600.0,,,0.45513,36227000000,0.0010800001,0.57862,Information Technology Services,,,1514678400,927763200,2/1,,1,86400,,,1530316800,5751000064,1577750400,18,16199000064,0.15449001,10.0,11.01,2,7.2193193,,0.07124,0.07124,1.13,hold,2.6,0.06442,0.30926,0.037,87.564,,Technology,2.0,912768000,0.0166,15145841,1531440000,15164536,0.0165,3.23,200.0,137.0,164.5,162.5,,,11706999808,12.826,45581000704,80770998272,6.208,,
ICE,0.16359448,0.17144,,,2.0,0.301871,,6.0,29.277,,1.0,76.23,0.977,1534291200,41.069,0.1,0.086,2968000000,0.62432,5.099,3.183,15133810688,USD,,113769978,3.87,19.697676,2283875072,4867.0,,,1.0,4629000000,0.93031,0.0,Financial Exchanges,,,1514678400,1478217600,5/1,,1,86400,,,1530316800,2511000064,1577750400,14,2222000128,0.53997004,5.0,1.78,2,2.6037505,,0.52819,0.52819,0.027,buy,1.8,0.01966,0.15501,0.056,8.161,,Financial Services,6.0,573436992,0.0101,5804099,1531440000,4737940,0.0101,2.75,90.0,78.0,82.93,83.0,,,532000000,4.624,6915999744,4753999872,4.273,,
IONS,-0.1431998,0.17144,,,2.0,3.278999,,7.0,5.076,,10.0,45.69,8.379,1534291200,76.561,,,-45274000,-0.08357,-113.535,9.488,5140196352,USD,,124652944,0.55,83.07272,133188248,547.0,,,0.23583001,133422000,0.09245,0.86817,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-50378000,1577750400,11,562523008,-0.10075,8.0,-1.96,2,9.001182,,-0.098979995,-0.098979995,8.033,hold,2.8,-0.02044,-0.17532,0.049,4.306,,Healthcare,6.0,137274000,0.1027,14104327,1531440000,12790906,0.13350001,15.12,106.0,36.0,57.27,50.0,,,1980450048,14.427,625838016,541758016,-0.4,,
IOVA,1.9416666,0.17144,,,2.0,2.999301,,8.0,2.917,,10.0,17.7,19.728,1534291200,,,,-105727000,0.0,-13.347,,1411108736,USD,,70768795,-1.43,-12.377624,-43609500,63.0,,,0.0,,0.01441,0.92113,Biotechnology,,,1514678400,1380153600,1/100,,1,86400,,,1530316800,-105178000,1577750400,7,-84182000,0.0,8.0,0.64,2,6.0678782,,0.0,0.0,19.468,buy,1.6,-0.31539,-0.52626,,,,Healthcare,2.0,95592200,0.0602,5751642,1531440000,6390225,0.0712,6.58,54.0,22.0,29.43,24.0,,,276099008,2.888,0,,-1.353,,
IP,-0.057912946,0.17144,,,1.0,1.74007,,9.0,16.738,,7.0,51.14,1.575,1534291200,167.381,4.068,4.062,3630000128,0.16003999,8.782,1.405,31877566464,USD,,402789871,5.66,9.035336,567249984,52000.0,,,0.30478,6457000000,0.01988,0.84161,Packaging & Containers,,,1514678400,1404259200,1014/1000,,1,86400,,,1530316800,2623000064,1577750400,13,1943000064,0.09726,6.0,0.66,2,3.0553231,,0.13178,0.13178,1.014,buy,2.1,0.040749997,0.45953,0.084,54.9,,Consumer Cyclical,4.0,408878016,0.0175,7139203,1531440000,6589304,0.0184,3.44,80.0,52.0,64.23,64.0,,,1073000000,2.624,11489000448,22681999360,7.135,,
IPGP,-0.013140619,0.17144,,,1.0,1.329329,,6.0,40.431,,1.0,175.48,8.731,1534291200,2.172,0.157,0.168,685369984,0.44879,11.855,5.321,8125249024,USD,,36056192,8.77,20.00912,223347120,5030.0,,,0.57079,799484000,0.29558,0.59812,Semiconductor Equipment & Materials,,,1514678400,,,,1,86400,,,1530316800,396504000,1577750400,9,480844000,0.40061,3.0,1.73,2,4.340234,,0.25964,0.25964,6.505,buy,1.6,0.16767,0.19941999,0.12,28.468,,Technology,5.0,53760600,0.033099998,1800499,1531440000,1677749,0.084300004,2.45,288.0,173.0,220.56,220.0,,,1125762048,20.94,47188000,1527147008,7.213,,
JCP,-0.56390977,0.17144,,,1.0,0.208735,,2.0,3.863,,5.0,1.77,1.627,1534291200,346.793,,,780000000,0.06418,5.875,0.377,4582752256,USD,,285948580,-0.55,-3.2181816,-57250000,98000.0,,,0.33683997,,0.02069,0.7453,Department Stores,,,1517616000,736387200,2/1,,1,86400,,,1533340800,-60000000,1580688000,12,263000000,0.01794,1.0,0.07,2,0.45819312,,-0.00494,-0.00494,0.092,hold,3.3,0.01663,-0.05061,-0.045,38.781,,Consumer Cyclical,1.0,314800000,0.4173,131239763,1531440000,139514590,0.48310003,10.0,2.0,0.5,1.58,1.75,,,182000000,0.578,4216999936,12154000384,-0.191,,
JD,-0.261729,0.17144,,,,1.598574,,,6.123,,,31.3,0.988,1534291200,29.534,,,316706432,0.005,136.201,0.682,43135660032,CNY,,730422938,0.9,34.77778,2755468032,173904.0,,,0.07362,27308795000,0.14111,0.54829,Specialty Retail,,,1514678400,,,,1,86400,,,1530316800,-88535896,1577750400,35,2180303104,-0.0050999997,,60.74,2,5.111873,,-0.0014,-0.0014,0.553,buy,2.2,-0.0066500003,-0.012669999,0.312,44.331,,Consumer Cyclical,,1446269952,0.0241,34814831,1531440000,30865905,,2.42,58.78,31.88,41.86,40.85,,,7293935616,5.043,3294710016,63282241536,-0.062,,
JNJ,0.029916763,0.17144,,,2.0,0.598498,,4.0,23.446,,3.0,134.69,1.653,1534291200,51.015,0.036,0.033,26759999488,0.33166,14.05,4.66,375981932544,USD,,2673661518,8.59,15.67986,17968750592,134000.0,,,0.66472,51684000000,0.00071000005,0.68776,Drug Manufacturers - Major,,,1514678400,992390400,2/1,,1,86400,,,1530403200,1372000000,1577750400,20,22055999488,0.24437,3.0,2.14,2,5.7446904,,0.017,0.017,1.173,buy,2.3,0.07998,0.020350002,0.106,30.067,,Healthcare,4.0,2682759936,0.0052,14034703,1531440000,16686830,0.0052,2.22,160.0,119.0,143.35,143.5,,,18139000832,6.761,32082999296,80683999232,0.503,,
JNPR,0.029624224,0.17144,,,2.0,1.14329,,5.0,12.644,,6.0,28.43,2.27,1534291200,48.389,-0.298,-0.352,919200000,0.19214001,9.686,1.861,8903720960,USD,,337250895,2.04,13.936275,438812512,9341.0,,,0.59424996,3072100000,0.013839999,0.96454,Communication Equipment,,,1514678400,961113600,2/1,,1,86400,,,1530316800,168500000,1577750400,21,856200000,0.14634,6.0,1.2,2,2.2484972,,0.03522,0.03522,2.115,hold,2.9,0.04637,0.03546,-0.08,13.161,,Technology,4.0,344795008,0.0545,18793389,1531440000,20220806,0.0713,4.48,33.0,20.0,26.79,26.5,,,3122700032,9.057,2137699968,4784000000,0.462,,
JOE,-0.069518805,0.17144,,,1.0,0.585907,,2.0,8.63,,7.0,17.2,14.394,1534291200,42.912,1.747,1.434,40932000,0.32763,26.872,8.804,1099912448,USD,,33764515,0.11,156.36365,3994875,47.0,,,0.49574003,32316000,0.02755,0.94737,Real Estate - General,,,1514678400,884649600,3/1,,1,86400,,,1530316800,71398000,1577750400,1,47645000,0.25217,2.0,-7.04,2,1.9930476,,0.57148,0.57148,13.413,hold,3.0,0.020680001,0.117819995,0.646,1.882,,Real Estate,1.0,61295300,0.1076,6596800,1531440000,6416018,0.2544,29.7,19.0,19.0,19.0,19.0,,,227488000,3.711,235820992,124934000,1.076,,
KIRK,-0.191342,0.17144,,,2.0,1.390539,,2.0,8.27,,7.0,9.09,1.788,1534291200,,,,34256000,0.05303,3.256,0.173,111521840,USD,,14556929,0.67,13.567164,1709875,7500.0,,,0.32001,207536000,0.05885,1.00658,Specialty Retail,,,1517616000,,,,1,86400,,,1533340800,2906000,1580688000,3,24000000,0.01071,4.0,1.32,2,1.0991535,,0.0045,0.0045,0.416,buy,1.7,0.01609,0.02237,0.017,40.463,,Consumer Cyclical,5.0,15685500,0.13069999,2050780,1531440000,2007803,0.1549,24.1,15.0,14.0,14.67,15.0,,,35359000,2.248,0,645945984,0.182,,
KKR,0.37302423,0.17144,,,,2.176435,,,15.085,,,26.08,1.359,1534291200,83.014,0.531,0.664,,0.0,,8.609,47981133824,USD,,445468519,1.85,14.097297,,1184.0,,,1.0,5121060000,0.019919999,0.65886,Asset Management,,,1514678400,,,,1,86400,,,1530316800,1173537024,1577750400,13,-6106201088,0.59331,,3.13,2,1.7288697,,0.21599,0.21599,1.0,buy,1.8,0.066989996,0.13976,0.52,11.423,,Financial Services,,524766016,0.012200001,10118467,1531440000,5429955,0.023699999,2.4,35.0,27.0,31.69,32.0,,,2233342976,4.256,20161718272,5573430784,2.226,,
KLAC,0.24096513,0.17144,,,1.0,1.525615,,3.0,10.385,,1.0,116.21,3.735,1534291200,138.068,0.373,0.362,1599878016,0.39633,10.991,4.356,17584852992,USD,,155862654,9.65,12.042487,829316224,6550.0,,,0.64145,2589332000,0.00248,0.94938004,Semiconductor Equipment & Materials,,,1530316800,948240000,2/1,,1,86400,,,1530316800,802265024,1593475200,14,1229120000,0.3808,2.0,1.16,2,11.190178,,0.19874,0.19874,2.9,buy,2.1,0.17231001,0.54447,0.14,25.819,,Technology,5.0,156127008,0.0368,5744978,1531440000,5942704,0.040799998,3.55,152.0,116.0,135.43,132.5,,,2880317952,18.449,2237402112,4036700928,5.1,,
KMB,-0.0716663,0.17144,,,1.0,0.594365,,8.0,-0.164,,6.0,115.54,0.756,1534291200,4240.449,-0.128,-0.143,4008000000,0.21648,11.807,2.556,47322140672,USD,,346360799,6.99,16.529327,1974375040,42000.0,,,0.34471,6553000000,0.0036700002,0.77684,Household & Personal Products,,,1514678400,1414972800,1043/1000,,1,86400,,,1530316800,1732000000,1577750400,16,2996999936,0.17688999,5.0,2.86,2,,,0.09355,0.09355,0.416,hold,3.1,0.13814001,6.9391,0.006,52.777,,Consumer Defensive,3.0,347664992,0.0436,15172429,1531440000,18382966,0.0436,5.23,120.0,90.0,104.69,104.0,,,484000000,1.392,7548000256,18513999872,4.909,,
KMI,-0.08161157,0.17144,,,1.0,0.79285,,8.0,14.989,,8.0,17.7,0.49,1534291200,107.598,,,5807000064,0.42205003,13.557,5.722,78727421952,USD,,1892333773,1.01,17.524754,-35875000,10897.0,,,0.49727002,6891000000,0.13703,0.62452,Oil & Gas Midstream,,,1514678400,1421712000,1/10,,1,86400,,,1530316800,-411000000,1577750400,18,4903000064,0.25729,7.0,1.65,2,1.180866,,-0.018170001,-0.018170001,0.345,buy,1.8,0.02791,-0.00541,0.018,6.203,,Energy,6.0,2206830080,0.016,35365854,1531440000,33663856,0.0187,2.79,26.0,19.0,21.33,21.0,,,290000000,0.131,37739999232,13758999552,-0.185,,
KR,0.3844782,0.17144,,,1.0,0.917216,,6.0,8.756,,7.0,31.5,0.763,1534291200,206.036,6.406,5.686,5346999808,0.04315,7.165,0.309,38309814272,USD,,790302271,2.27,13.876652,1447374976,500000.0,,,0.21923,27000000000,0.00719,0.82558,Grocery Stores,,,1517616000,1436832000,2/1,,1,86400,,,1527292800,3593999872,1580688000,22,3472000000,0.02298,7.0,2.18,2,3.5975332,,0.0293,0.0293,0.169,buy,2.4,0.04918,0.55216,0.034,141.406,,Consumer Defensive,8.0,796675968,0.052199997,41573607,1531440000,48419072,0.049000002,5.28,36.0,24.0,30.5,30.0,,,691000000,0.867,14300999680,123906998272,4.069,,
KSS,0.9521197,0.17144,,,2.0,1.073694,,5.0,33.255,,2.0,79.11,1.82,1534291200,71.66,0.422,0.404,2479000064,0.1277,6.366,0.813,15782200320,USD,,163320300,5.79,13.663213,1612625024,33000.0,,,0.36516997,,0.01375,1.12693,Department Stores,,,1517616000,956620800,2/1,,1,86400,,,1533340800,953000000,1580688000,17,2361999872,0.07773,1.0,1.29,2,2.3788903,,0.049089998,0.049089998,0.385,buy,2.5,0.072680004,0.18125999,0.103,117.655,,Consumer Cyclical,1.0,167096000,0.1534,25628559,1531440000,27029759,0.19620001,9.72,115.0,51.0,81.53,81.0,,,1066000000,6.461,3932000000,19413000192,5.725,,
KSU,0.11738622,0.17144,,,2.0,0.649585,,2.0,45.742,,10.0,115.96,1.197,1534291200,53.903,0.142,0.103,1268899968,0.48101002,11.67,5.613,14807732224,USD,,101422586,7.03,16.49502,217412496,7130.0,,,0.46713,1198400000,0.0057099997,0.90257,Railroads,,,1514678400,963446400,1/2,,1,86400,,,1530316800,973500032,1577750400,15,1037299968,0.35561,8.0,1.39,2,2.535088,,0.3691,0.3691,0.706,buy,2.2,0.06397,0.20537001,0.04,25.612,,Industrials,3.0,102159000,0.0233,2379148,1531440000,2600092,0.025999999,2.46,140.0,108.0,125.13,126.0,,,61100000,0.598,2693100032,2638000128,9.421,,
KTWO,0.17120957,0.17144,,,2.0,1.726346,,9.0,5.576,,8.0,27.34,3.479,1534291200,51.891,,,-13113000,-0.04822,-96.003,4.63,1258891648,USD,,42018660,-0.62,-44.096775,-22128000,560.0,,,0.65176004,169382000,0.033889998,1.0655,Medical Devices,,,1514678400,,,,1,86400,,,1530316800,-39405000,1577750400,6,-22432000,-0.13475999,8.0,-3.09,2,4.9031563,,-0.14491999,-0.14491999,2.029,buy,2.3,-0.05651,-0.1584,0.12,6.31,,Healthcare,8.0,43598700,0.067,2922649,1531440000,3346011,0.084300004,12.68,29.0,20.0,25.67,26.5,,,66230000,1.519,126158000,271910016,-0.914,,
LB,-0.29204482,0.17144,,,1.0,0.149669,,8.0,-3.493,,2.0,26.43,,1534291200,,-0.26,-0.288,2185858048,0.1675,5.549,0.929,12129452032,USD,,220909483,2.63,10.049429,,25200.0,,,0.43985,5668000000,0.17229,0.76199996,Apparel Stores,,,1517616000,959731200,2/1,,1,86400,,,1533340800,896622976,1580688000,22,,0.12267,6.0,2.14,2,,,0.0687,0.0687,,hold,2.9,,,0.083,46.689,,Consumer Cyclical,8.0,277204000,0.0679,18813872,1531440000,18177599,0.0813,4.39,44.0,20.0,31.95,31.0,,,1032000000,3.723,5808000000,13050151936,3.161,,
LC,-0.4247226,0.17144,,,5.0,0.955371,,8.0,2.058,,10.0,3.61,16.681,1534291200,39.948,,,,0.0,,2.106,1454631040,USD,,396799291,0.19,19.0,,1779.0,,,0.86474,487649000,0.026349999,0.90630996,Credit Services,,,1514678400,,,,1,86400,,,1530316800,-190579008,1577750400,14,-772652032,-0.07243,10.0,-5.04,2,1.7541301,,-0.27598,-0.27598,13.103,hold,2.6,-0.04249,-0.2053,0.436,1.656,,Financial Services,8.0,423244000,0.053000003,22418623,1531440000,27132231,0.0716,4.67,7.0,3.5,5.04,5.0,,,434179008,1.026,349232000,690561024,-0.459,,
LCI,-0.69774014,0.17144,,,2.0,1.950981,,7.0,16.022,,9.0,5.35,2.622,1534291200,140.132,,,237528992,0.34698,3.994,1.386,948807168,USD,,31858021,1.12,4.7767854,-327500,1251.0,,,0.46867,320834000,0.23111,1.02485,Drug Manufacturers - Specialty & Generic,,,1530316800,1046649600,3/2,,1,86400,,,1530316800,28690000,1593475200,5,118523000,0.26647,6.0,-0.06,2,0.33391586,,0.04191,0.04191,1.748,hold,3.0,0.071729995,0.04946,0.265,18.438,,Healthcare,2.0,38901500,0.4127,15686590,1531440000,15564059,0.5505,29.65,8.0,5.0,6.8,7.0,,,98586000,2.534,839270016,684563008,0.75,,
LE,1.1380754,0.17144,,,1.0,-1.021367,,5.0,9.465,,6.0,25.7,2.791,1534291200,160.88,,,65286000,0.0454,17.801,0.808,1162185600,USD,,10511737,0.72,35.694443,8107000,5000.0,,,0.42248002,597203000,0.49816,0.55021,Specialty Retail,,,1517529600,,,,1,86400,,,1525392000,33404000,1580601600,1,47564000,0.02832,4.0,2.47,2,2.7152667,,0.02323,0.02323,0.986,hold,3.0,0.024419999,0.1173,0.117,44.802,,Consumer Cyclical,3.0,32212000,0.072,2319780,1531440000,2388199,0.2229,16.51,27.0,27.0,27.0,27.0,,,141616000,4.396,490448992,1438136960,1.039,,
LEA,0.08264625,0.17144,,,1.0,1.300769,,1.0,65.476,,3.0,162.2,1.352,1534291200,42.654,0.076,0.063,2284199936,0.105459996,5.112,0.539,11676593152,USD,,65400953,20.88,7.7681994,744112512,165000.0,,,0.11531,2365400000,0.0017,0.99244004,Auto Parts,,,1514678400,1300406400,2/1,,1,86400,,,1530316800,1340700032,1577750400,13,1691500032,0.08384,1.0,0.64,2,2.4772437,,0.06375,0.06375,0.99,buy,2.4,0.09652001,0.35076,0.089,322.067,,Consumer Cyclical,1.0,65512300,0.0398,2604623,1531440000,3046942,0.039300002,3.29,243.0,120.0,209.23,218.0,,,1331500032,20.324,1959900032,21659799552,19.745,,
LEN,0.018571854,0.17144,,,1.0,1.226122,,8.0,41.251,,10.0,51.67,7.356,1534291200,82.49,0.054,0.452,1548199040,0.09997,17.761,1.776,27497113600,USD,,302122045,6.92,7.4667625,-5591305728,9111.0,,,0.19253999,2640732000,0.0177,0.98078,Residential Construction,,,1512000000,1510185600,1017/1000,,1,86400,,,1527724800,995716992,1575072000,16,1191020032,0.09491,10.0,0.37,2,1.2525756,,0.06491,0.06491,0.623,buy,1.9,0.04073,0.09397,0.674,58.784,,Consumer Cyclical,10.0,291726016,0.0432,14247028,1531440000,15929777,0.0505,4.2,93.0,56.0,70.56,68.0,,,990862016,3.007,11300243456,15486897152,3.768,,
LITE,0.19475985,0.17144,,,2.0,-0.01784,,2.0,14.749,,3.0,67.9,5.267,1534291200,33.708,,,229100000,0.18361999,17.671,3.245,4048320000,USD,,61056648,5.28,12.859848,112862496,2930.0,,,0.34888,435300000,0.03333,1.10754,Communication Equipment,,,1530316800,,,,1,86400,,,1530316800,241500000,1593475200,15,247500000,0.12174,1.0,0.84,2,4.603702,,0.19884,0.19884,4.246,buy,1.9,0.06747,0.2884,0.352,20.027,,Technology,2.0,62790100,0.1671,10491803,1531440000,9191142,0.1907,4.97,98.0,66.0,80.2,80.0,,,711500032,11.24,341900000,1247699968,3.82,,
LL,-0.53398836,0.17144,,,2.0,1.187248,,2.0,6.864,,7.0,17.43,1.734,1534291200,17.86,,,28065000,0.02642,18.728,0.495,525609632,USD,,28026071,0.98,17.785715,52724752,2016.0,,,0.35611,369061000,0.11229999,0.0,Home Improvement Stores,,,1514678400,,,,1,86400,,,1530316800,-19352000,1577750400,9,34618000,0.012569999,5.0,1.93,2,2.5393357,,-0.01822,-0.01822,0.07,hold,2.8,0.01881,-0.09491,0.076,37.274,,Consumer Cyclical,4.0,28588700,0.19370002,5538201,1531440000,6488898,0.26639998,3.73,25.0,17.0,20.67,21.0,,,11122000,0.389,35000000,1062289984,-0.68,,
LLY,0.31718278,0.17144,,,1.0,0.433042,,10.0,11.216,,7.0,105.65,1.404,1534291200,105.757,,,7376999936,0.309,15.466,4.779,114090196992,USD,,905628216,5.74,18.405924,3081612544,38160.0,,,0.73089,16801100000,0.00202,0.78999,Drug Manufacturers - Major,,,1514678400,876960000,2/1,,1,86400,,,1530316800,-143800000,1577750400,15,5578599936,0.24061,9.0,1.59,2,9.4195795,,-0.00602,-0.00602,0.956,buy,2.3,0.08619001,-0.01115,0.091,22.867,,Healthcare,9.0,1019110016,0.013200001,14201484,1531440000,11826399,0.0147,3.29,110.0,73.0,97.47,98.0,,,6930699776,6.728,12289800192,23873900544,-0.138,,
LM,-0.17803222,0.17144,,,1.0,2.19074,,8.0,44.798,,5.0,31.2,2.414,1534291200,50.99,0.445,0.298,605230976,0.19559,8.082,1.581,4891223040,USD,,84136833,3.63,8.595041,373964000,3275.0,,,0.37589002,1153593000,0.02168,0.89708,Asset Management,,,1522454400,1096243200,3/2,,1,86400,,,1530316800,289528992,1585612800,11,506249984,0.1723,7.0,0.76,2,0.69645965,,0.09703,0.09703,1.974,hold,2.8,0.0417,0.07566,-0.058,35.045,,Financial Services,7.0,85451104,0.0496,4235016,1531440000,4752433,0.0502,3.75,45.0,31.0,38.32,37.5,,,930526976,10.89,2347296000,3094384896,3.257,,
LMT,0.05844009,0.17144,,,5.0,0.72009,,9.0,1.47,,1.0,320.41,1.189,1534291200,2970.564,0.235,0.218,6997000192,0.13377,14.983,2.004,104838250496,USD,,239040900,19.22,16.670656,1709500032,100000.0,,,0.11457,5548000000,0.00079,0.78814006,Aerospace & Defense,,,1514678400,915408000,2/1,,1,86400,,,1529798400,2504999936,1577750400,18,3825999872,0.11356,7.0,0.4,2,217.96599,,0.049289998,0.049289998,0.932,buy,2.1,0.07913,2.7407,0.066,183.016,,Industrials,5.0,283200000,0.0067000003,1906147,1531440000,2068069,0.008,1.48,412.0,340.0,377.11,372.5,,,1180999936,4.144,14229000192,52306001920,8.946,,
LNG,0.5288594,0.17144,,,2.0,1.413629,,2.0,-4.189,,10.0,66.93,2.295,1534291200,1552.422,,,2240999936,0.32064998,20.071,6.436,44978900992,USD,,202900676,3.11,21.5209,-1940249984,1230.0,,,0.37001,2070000000,0.00936,0.96984,Oil & Gas Midstream,,,1514678400,1114387200,2/1,,1,86400,,,1530316800,177000000,1577750400,14,1676999936,0.26112,4.0,0.8,2,,,0.025320001,0.025320001,0.682,buy,1.6,0.04007,0.81811,0.269,29.552,,Energy,2.0,248167008,0.0344,8529370,1531440000,10989044,0.0419,4.09,83.0,63.0,74.29,74.0,,,898000000,3.699,26919000064,6989000192,0.744,,
LOGI,0.41226816,0.17144,,,2.0,1.134182,,3.0,6.373,,2.0,49.47,1.819,1534291200,,0.045,0.039,294452992,0.11131,25.766,2.868,7586868224,USD,,155769357,2.03,24.36946,251304000,6100.0,,,0.35883,918119000,,,Computer Systems,,,1522454400,1153094400,2/1,,1,86400,,,1530316800,210000992,1585612800,3,359425984,0.090270005,3.0,1.77,2,7.7624354,,0.079380006,0.079380006,1.396,buy,2.2,0.0856,0.20941,0.148,16.08,,Technology,2.0,165572992,0.0076,1259901,1531440000,1828574,0.0077,4.02,55.0,50.0,52.67,53.0,,,604115968,3.651,0,2645396992,1.24,,
